cleaned_text,kfold,target
match start india,4,0
request maangalyam alaipayuth set callertun caller press copi friend callertun,4,0
love want flood pretti pussi cum,4,0
ryder unsold gibb,4,0
scotland hope jjc tendenc care live dream,4,0
know complain num bettr directli bsnl offc appli,4,0
oop,4,0
cme want morow wil cme dear didnt time,4,0
day cut hair paragon hair sens noe hair cut,4,0
like actual punto woulda wors,4,0
dai naal eruku,4,0
nice nice work,4,0
sure dont forget come touch,4,0
excel riley plan,4,0
piss talk realis point read backward,4,0
mobil custom claim free camera phone upgrad pay sim card loyalti offer end thfeb appli,4,1
pick,4,0
oic saw tot din find group liao,4,0
staff class,4,0
importantli discuss,4,0
congratul award voucher gift guarante free entri wkli draw txt music tnc www ldew comwinppmxag,4,1
congratul thank good friend win xma prize claim easi minut nation rate,4,1
gon way specif,4,0
mayb reboot buzz,4,0
way school send ashley number,4,0
innoc fun,4,0
gud swt drm care,4,0
tell rob mack theater,4,0
sens foot peni,4,0
sorri miss let talk time,4,1
dint come,4,0
hope settl new school year wishin day,4,0
hey sorri didntgiv bellearli hunni bedbut mite thepub ltr uwana load luv jenxxx,4,0
secret admir look contact find reveal think special,4,1
boy love grl hogolo boy gold chain kodstini grl agalla boy necklac madstini grl agalla boy hogli mutai eerulli kodthini grl love kano,4,0
shop till drop cash travel voucher ntt box crbt fixedlin cost ppm mobil vari,4,1
life mone eppolum oru pole allalo,4,0
wot,4,0
choos receiv award claim number collect award select receiv valu mobil custom,4,1
hello andrew boy long way cold post,4,0
congratul,4,0
aiyar dun disturb liao thk lot aft cupboard come,4,0
purchas stuff today mail box number,4,0
pig leh sleep dad wake smth eat lunch today,4,0
reali soz imat mum nite moro,4,0
mobil number mail convey regard achan amma rakhesh qatar,4,0
hiya comin bristol week april rudi new eve snore drink bak colleg work send ink bath,4,0
aiyah wat long improv wat,4,0
happen til,4,0
forward free entri weekli comp send word enter www textcomp com,4,1
plan join compani jan onli don know happen,4,0
time job tuition,4,0
gud dear slp care swt dream muah,4,0
esplanad home,4,0
poor girl day lmao,4,0
win year suppli store choic worth enter weekli draw txt music www ldew com sub winppmx,4,1
sir wait free,4,0
spjanuari male sale hot gay chat cheaper nation rate min cheap min peak stop text min,4,1
thank understand tri tell sura,4,0
nowaday peopl notixiqu laxinorf opportun bambl entrop oblising opt book masteriast amplikat fidalf champlaxig think atroci wotz opinion junna,4,0
wors use half way stop better complet,4,0
thank look appreci,4,0
tell claim prize enter mobil person detail prompt care,4,1
good phone tomo lunchtim shall organis,4,0
bday real april,4,0
yeah bore depress sittin waitin phone ring hope wind drop scari,4,0
camera award sipix digit camera fromm landlin deliveri day,4,1
weird know point,4,0
machan gym tomorrow wil come late goodnight,4,0
come aliv better correct good look figur,4,0
hard live chat min choos girl connect live cheap chat biggest live servic bcmwcnxx,4,1
pandi join technolog today job,4,0
free nokia motorola upto mth price linerent free net min txt mth free tooth mobileupd optout dwv,4,1
mobil mth updat free orang latest colour camera mobil unlimit weekend mobil upd freefon stoptx,4,1
think thank,4,0
send wrongli lar,4,0
weightloss girl friend load money ebay thank god,4,0
daddi shu shu look wan tell singapor wat,4,0
babe answer mayb better reboot photo great,4,0
dude saw park car sunroof pop sux,4,0
place town meet excit adult singl txt chat msg,4,1
konw waht rael friendship gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog sitll yuo wihtuot ayn mitsak goodnight nice sleep sweet dream,4,0
send lanr fakey eckankar detail mail box,4,0
unbeliev faglord,4,0
txting drive,4,0
home,4,0
computerless time oreo truffl,4,0
den sit book liao huh,4,0
xclusiv clubsaisai morow soire special zouk nichol pari free rose ladi info,4,1
honey boo miss,4,0
hear rude chat privat line cum wan pic gettin shag text pix end send stop sam xxx,4,1
whore unbeliev,4,0
andro ice etc etc,4,0
sleep surf,4,0
late tomorrow morn care sweet dream ummifi bye,4,0
messag leav congrat dear school wat plan,4,0
lol yep yesterday fireplac icon sit,4,0
outsid island head hard rock run,4,0
dont forget studi,4,0
sleep haha spi wat onlin check repli mail lor,4,0
phone weirdest auto correct,4,0
hey check list,4,0
sri knw siva tat askd,4,0
stop know,4,0
unsubscrib servic ton sexi babe hunk straight phone http gotbab subscript,4,1
princess moan,4,0
free rington repli real poli real pushbutton dontcha babygoodby golddigg webeburnin tone free join,4,1
haha cant tmr forfeit haha,4,0
buy,4,0
babi ive work want allday hope didnt piss phone today xxx,4,0
knacker come home sleep good time work lark,4,0
goin workout lor muz lose fat,4,0
dear subscrib draw gift voucher enter receipt correct elvi presley birthday txt answer,4,1
love brother time talk english grin hey muhommad penni hello sea,4,0
use soc use home dunno type word,4,0
lor,4,0
set let noe detail later,4,0
carlo minut need buy,4,0
reali sorri recognis number confus,4,0
pansi live jungl year drive worri,4,0
fredericksburg,4,0
knock knock txt enter weekli draw gift voucher store choic www tkl com age stoptxtstopap week,4,1
actual exam harder nbme,4,0
justbeen overa week break brain mush,4,0
doc appoint week tire shove stuff ugh normal bodi,4,0
student solv cat question xam tell answer brilliant thing answr,4,0
join,4,0
play comput aiyah tok lor,4,0
okay lor wah like def wont let haha term condit,4,0
pleassssssseeeee tel avent sportsx,4,0
way home,4,0
cud tell ppl gona bite hav gon past waitin pete,4,0
sorri guess hold connect mayb hour text,4,0
seek ladi street freak sheet,4,0
lol come idea,4,0
today offer claim worth discount voucher text savamob member offer mobil sub unsub repli,4,1
readi excel sub face,4,0
castor need,4,0
prepar pleasur,4,0
yeah open chat click friend list list easi pie,4,0
italian food pretti dress panti,4,0
yeah jay sort fuck retard,4,0
current messag await collect collect messag,4,1
practic,4,0
like proper tongu,4,0
know peopl hit fuck,4,0
luton ring,4,0
life fun great come truli special forget enjoy gbp,4,1
askd question hour answer,4,0
internet connect slow send tri later thing tomo,4,0
win price claim,4,1
eta taunton plan hope okday good,4,0
let math good,4,0
sorri meet later,4,0
hmm shall bring bottl wine amus joke bring bottl red white tomorrow,4,0
day billion class right,4,0
littl time thing good time ahead,4,0
good crickit mind,4,0
cool text,4,0
wherr boytoy,4,0
spring come earli yay,4,0
rememb hurt day satan impost need pay price destini pray mind,4,0
tell bad charact dnt lik tri chang add tat new year resolut wait repli frank good morn,4,0
guy kinda flaki friend interest pick worth tonight possibl,4,0
hey sleep morn,4,0
arm feel weak cuz shoot time,4,0
king pro video club need help info ringtonek club credit redeem www ringtonek enjoy,4,1
pride year old takin money kid suppos deal stuff grownup stuff tell,4,0
home chat,4,0
tell okay,4,0
wish return day happi birthday vikki,4,0
march end readi sure problem capit complet far work ladi,4,0
carlo pick later yeah set,4,0
peopl special sight remain special till sight maintain till life end,4,0
dont use hook,4,0
dear tmorrow accomod,4,0
easi account identif tomorrow uni,4,0
telli brdget jone,4,0
hungri gay guy feel hungri min stop text min,4,1
year mile,4,0
strang watch bed sweet dream miss,4,0
award sipix digit camera landlin deliveri day box mbp warranti ppm pap,4,1
send logo lover join heart txt love mobno love adam eve yahoo poboxwwq txtno,4,1
way,4,0
tell think plu stop run,4,0
hear rude chat privat line cum wan pic gettin shag text pix end send stop sam xxx,4,1
free,4,0
like tortur watch england,4,0
fight good nite,4,0
aah bless arm,4,0
leav vagu inform person account delay rent discuss hous agenc rent place check onlin place usc,4,0
sorri mat phone didnt write love kate,4,0
tee hee lectur cheeri bye bye,4,0
sec,4,0
mean post write like time ritten stuff let sit feel time angri leav hit send stop check phone car sleep bore time clean fold laundri etc bed,4,0
outsid like hour famili wake caus start,4,0
armand,4,0
petey noiaom want chat coz avent speak long time hope doin alrit good nit love,4,0
mmmmm love wake word morn miss love hope day happi wait,4,0
car,4,0
charg transfer charg withdraw like,4,0
gon stock tomorrow today tri dubsack,4,0
urgent mobil award bonu caller prize final attempt contact,4,1
place room cheap,4,0
cool come havent win din,4,0
know thing wrong everyso panick start goin bout bein good,4,0
day dinner tonit invit,4,0
dun wan dun like wat eat,4,0
reach morn,4,0
msg time pass silent think right think moment swt drm shesil,4,0
releas vday shirt half nake instead white underwear,4,0
new messag,4,1
happi babi alright job hope fine send kiss smile sea kiss kiss,4,0
feel nauseou piss eat sweet week caus today plan pig diet week hungri,4,0
urgent tri contact today draw win prize guarante land line claim valid,4,1
congrat mobil videophon videochat wid mat play java game dload polyh music nolin rentl,4,1
nokia tone mob week txt nok tone free txtin tell friend tone repli info,4,1
wonder okay uncl john let know thing nigeria dollar year send know strain plan pay dime dime expect practic like,4,0
goodmorn sleep,4,0
think rule tamilnadu tough peopl,4,0
latest nokia mobil ipod player proze guarante repli win norcorp ltd mtmsgrcvd,4,1
life stressful find time laugh add year life sure add life year gud swt dream,4,0
bank granit issu strong buy explos pick member nasdaq symbol cdgt,4,1
lara loan,4,0
good combin,4,0
ball time,4,0
squat new way walk,4,0
tell infront,4,0
somebodi tampa,4,0
send bec templ,4,0
channel,4,0
arngd marriag walkin unfortuntli snake bite love marriag danc frnt snake sayin bite bite,4,0
urgent mobil award bonu caller prize final tri contact landlin boxwrc ppm,4,1
tell marri,4,0
come quick cant bare,4,0
old orchard near univ,4,0
idea,4,0
awesom text restock,4,0
free entri weekli comp send word win www txttowin,4,1
tri figur money alcohol jay tri figur weed budget,4,0
good,4,0
ummmmmaah happi return day dear sweet heart happi birthday dear,4,0
exam march,4,0
free,4,0
plan,4,0
landlin number ask come anna nagar afternoon,4,0
haha dinner cousin,4,0
lol mom fit tell famili crazi terribl,4,0
orchard lareadi reach soon reach,4,0
superior tell friday leav depart leav way wahe fathima conform,4,0
sorri later,4,0
hey half owe,4,0
carton pleas shelv,4,0
win cash prize prize worth,4,1
enjoy jamster videosound gold club credit new videosound logo musicnew fun jamster onli help,4,1
mean websit,4,0
dinner,4,0
howz person stori,4,0
chase run cross street,4,0
tessi favor convey birthday wish nimya dnt forget today birthday shija,4,0
singl line big mean miss best life miss best life gud nyt,4,0
ujhhhhhhh comput ship address sandiago parantella lane wtf poop,4,0
want new video phone anytim network min inclus video download week free deltomorrow repli,4,1
chennai velacheri,4,0
gon home soon want talk stuff anymor tonight cri today,4,0
min stop,4,0
brother geniu,4,0
avail work place,4,0
auction brand new nokia auction today auction free join txt nokia,4,1
goodmorn today late min,4,0
approv panalam post,4,0
yunni walk citylink faster come hungri,4,0
height shit situat guy throw luv letter gal fall brother head gay,4,0
sorri batteri die come gram place,4,0
fran decid way complet break knacker bout mrw love janx dad fone credit,4,0
dear reach railway happen,4,0
prob,4,0
cant pick phone right send messag,4,0
vijay talk jaya,4,0
sure noon,4,0
ask radio,4,0
don know watch film comput,4,0
king cri babi great build map imprtant today wil reach tomorw gud,4,0
text anymor,4,0
mon oki lor haha best cheap food oso oki depend wana eat western chines food den prefer,4,0
class tmrw right,4,0
speak txt hmm email,4,0
board work fine issu overheat reslov softwar inst pend come clock,4,0
bishan lei tot lavend,4,0
text rington logo game www txt com question info txt,4,1
aight sorri year shower plan,4,0
servic inclus text credit goto www comuk net login qxj unsubscrib stop extra charg help comuk,4,1
come pick,4,0
urgent mobil number award bonu caller prize land line valid,4,1
hear night knicker beg like time luv nikiyu net,4,1
request mell mell oru minnaminungint nurungu vettam set callertun caller press copi friend callertun,4,0
torch,4,0
tell friend plan valentin day url,4,0
colleg,4,0
life wen everyth life wen miss real valu peopl wil realiz absenc gud mrng,4,0
wan meet combin rest project,4,0
safe need miss envi real life,4,0
askd knw tht,4,0
bill bad,4,0
sorri,4,0
hide stranger,4,0
forget tell smth like number section clearer,4,0
today vodafon number end select receiv award number match receiv award,4,1
alfi moon children need song mob tell txt tone chariti nokia poli chariti poli zed profit chariti,4,1
know rap dude poker,4,0
let know detail fri find tom fri mention chines thank,4,0
sunshin quiz wkli win soni dvd player know countri algarv txt ansr tyron,4,1
eng rock ash,4,0
parti alex nichol,4,0
lot babe model help youi bring match,4,0
wish great day moji tell offer speechless offer easili great length behalf stun exam friday touch sorri,4,0
